1.2885 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
1785.3063 	EXP 	text: height = 0.04
1785.3063 	EXP 	text: height = 0.04
1785.3063 	EXP 	text: text = '马超继续读着报纸。孩子'
1785.3063 	EXP 	text: autoDraw = True
1788.3184 	EXP 	text: autoDraw = False
1788.3184 	EXP 	predictp_3: image = 'materials/sadending/44.PNG'
1788.3184 	EXP 	predictp_3: autoDraw = True
1790.6133 	EXP 	predictp_3: autoDraw = False
1790.6133 	EXP 	slider: markerPos = None
1790.6133 	EXP 	slider: markerPos = 4
1790.6133 	EXP 	text_3: height = 0.05
1790.6133 	EXP 	text_3: height = 0.05
1790.6133 	EXP 	text_3: height = 0.05
1790.6133 	EXP 	text_3: text = '马超继续读着报纸这种行为：'
1790.6133 	EXP 	slider: autoDraw = True
1790.6133 	EXP 	text_2: autoDraw = True
1790.6133 	EXP 	text_3: autoDraw = True
1790.6133 	EXP 	text_4: autoDraw = True
1792.7361 	DATA 	Mouse: Left button down, pos=(811,463)
1792.7514 	EXP 	slider: markerPos = 1.5572916666666665
1792.7680 	EXP 	slider: markerPos = 1.421875
1792.7857 	EXP 	slider: markerPos = 1.421875
1792.8003 	EXP 	slider: markerPos = 1.421875
1792.8142 	EXP 	slider: markerPos = 1.421875
1792.8293 	EXP 	slider: markerPos = 1.421875
1792.8447 	EXP 	slider: markerPos = 1.421875
1792.8592 	EXP 	slider: markerPos = 1.421875
1792.8725 	EXP 	slider: markerPos = 1.421875
1792.8866 	EXP 	slider: markerPos = 1.421875
1792.9020 	EXP 	slider: markerPos = 1.421875
1792.9158 	EXP 	slider: markerPos = 1.421875
1792.9313 	EXP 	slider: markerPos = 1.421875
1792.9425 	DATA 	Mouse:  Left button up, pos=(785,476)
1792.9474 	EXP 	slider: markerPos = 1.421875
1792.9672 	EXP 	slider: markerPos = 1.421875
1792.9736 	EXP 	slider: autoDraw = False
1792.9736 	EXP 	text_2: autoDraw = False
1792.9736 	EXP 	text_3: autoDraw = False
1792.9736 	EXP 	text_4: autoDraw = False
1792.9736 	EXP 	text_6: autoDraw = True
1795.9593 	EXP 	New trial (rep=0, index=56): {'name': '郑宇', 'behave': '郑宇没有阻止朋友开枪。子弹射中了', 'evaluation': '郑宇没有阻止朋友开枪这种行为：', 'number': 26, 'cond': 'badPhappyE', 'situation': 'materials/situations/26.PNG', 'reason': 'materials/happyreason/26.PNG', 'propose': 'materials/badpropose/26.PNG', 'ending': 'materials/happyending/26.PNG'}
1795.9769 	EXP 	text_6: autoDraw = False
1795.9769 	EXP 	text_6: autoDraw = False
1795.9769 	EXP 	text_5: autoDraw = True
1795.9769 	EXP 	text_5: autoDraw = False
1795.9769 	EXP 	text_5: autoDraw = False
1795.9769 	EXP 	image_3: autoDraw = True
1795.9769 	EXP 	image_3: autoDraw = False
1795.9769 	EXP 	image_3: autoDraw = False
1795.9769 	EXP 	back: image = 'materials/situations/26.PNG'
1795.9769 	EXP 	back: autoDraw = True
1797.7445 	DATA 	Mouse: Left button down, pos=(1038,490)
1797.7628 	EXP 	back: autoDraw = False
1797.7628 	EXP 	predictp: image = 'materials/happyreason/26.PNG'
1797.7628 	EXP 	predictp: autoDraw = True
1797.9595 	DATA 	Mouse:  Left button up, pos=(1027,490)
1799.4214 	DATA 	Mouse: Left button down, pos=(1027,490)
1799.4377 	EXP 	predictp: autoDraw = False
1799.4377 	EXP 	predictp_2: image = 'materials/badpropose/26.PNG'
1799.4377 	EXP 	predictp_2: autoDraw = True
1799.6583 	DATA 	Mouse:  Left button up, pos=(1027,490)
1801.7313 	EXP 	predictp_2: autoDraw = False
1801.7313 	EXP 	text: height = 0.04
1801.7313 	EXP 	text: height = 0.04
1801.7313 	EXP 	text: height = 0.04
1801.7313 	EXP 	text: text = '郑宇没有阻止朋友开枪。子弹射中了'
1801.7313 	EXP 	text: autoDraw = True
1801.7869 	DATA 	Mouse: Left button down, pos=(1027,490)
1802.0081 	DATA 	Mouse:  Left button up, pos=(1027,490)
1804.7376 	EXP 	text: autoDraw = False
1804.7376 	EXP 	text: autoDraw = False
1804.7376 	EXP 	predictp_3: image = 'materials/happyending/26.PNG'
1804.7376 	EXP 	predictp_3: autoDraw = True
1807.0386 	EXP 	predictp_3: autoDraw = False
1807.0386 	EXP 	predictp_3: autoDraw = False
1807.0386 	EXP 	slider: markerPos = None
1807.0386 	EXP 	slider: markerPos = 4
1807.0386 	EXP 	text_3: height = 0.05
1807.0386 	EXP 	text_3: height = 0.05
1807.0386 	EXP 	text_3: height = 0.05
1807.0386 	EXP 	text_3: text = '郑宇没有阻止朋友开枪这种行为：'
1807.0386 	EXP 	slider: autoDraw = True
1807.0386 	EXP 	text_2: autoDraw = True
1807.0386 	EXP 	text_3: autoDraw = True
1807.0386 	EXP 	text_4: autoDraw = True
1809.9511 	DATA 	Mouse: Left button down, pos=(1515,446)
1809.9640 	EXP 	slider: markerPos = 5.223958333333334
1809.9751 	EXP 	slider: markerPos = 5.223958333333334
1809.9885 	EXP 	slider: markerPos = 5.223958333333334
1809.9992 	EXP 	slider: markerPos = 5.223958333333334
1810.0125 	EXP 	slider: markerPos = 5.223958333333334
1810.0242 	EXP 	slider: markerPos = 5.223958333333334
1810.0385 	EXP 	slider: markerPos = 5.223958333333334
1810.0519 	EXP 	slider: markerPos = 5.223958333333334
1810.0647 	EXP 	slider: markerPos = 5.223958333333334
1810.0785 	EXP 	slider: markerPos = 5.223958333333334
1810.0910 	EXP 	slider: markerPos = 5.223958333333334
1810.1059 	EXP 	slider: markerPos = 5.223958333333334
1810.1193 	EXP 	slider: markerPos = 5.223958333333334
1810.1313 	EXP 	slider: markerPos = 5.223958333333334
1810.1455 	EXP 	slider: markerPos = 5.223958333333334
1810.1618 	DATA 	Mouse:  Left button up, pos=(1515,446)
1810.1648 	EXP 	slider: markerPos = 5.223958333333334
1810.1836 	EXP 	slider: markerPos = 5.223958333333334
1810.1919 	EXP 	slider: autoDraw = False
1810.1919 	EXP 	text_2: autoDraw = False
1810.1919 	EXP 	text_3: autoDraw = False
1810.1919 	EXP 	text_4: autoDraw = False
1810.1919 	EXP 	text_6: autoDraw = True
1814.1816 	EXP 	New trial (rep=0, index=57): {'name': '李浩', 'behave': '李浩不理会侄子胃疼。他的侄子很快就', 'evaluation': '李浩不理会侄子胃疼这种行为：', 'number': 31, 'cond': 'goodPhappyE', 'situation': 'materials/situations/31.PNG', 'reason': 'materials/happyreason/31.PNG', 'propose': 'materials/goodpropose/31.PNG', 'ending': 'materials/happyending/31.PNG'}
1814.2014 	EXP 	text_6: autoDraw = False
1814.2014 	EXP 	text_6: autoDraw = False
1814.2014 	EXP 	text_5: autoDraw = True
1814.2014 	EXP 	text_5: autoDraw = False
1814.2014 	EXP 	text_5: autoDraw = False
1814.2014 	EXP 	image_3: autoDraw = True
1814.2014 	EXP 	image_3: autoDraw = False
1814.2014 	EXP 	image_3: autoDraw = False
1814.2014 	EXP 	back: image = 'materials/situations/31.PNG'
1814.2014 	EXP 	back: autoDraw = True
1816.0195 	DATA 	Mouse: Left button down, pos=(1306,435)
1816.0497 	EXP 	back: autoDraw = False
1816.0497 	EXP 	predictp: image = 'materials/happyreason/31.PNG'
1816.0497 	EXP 	predictp: autoDraw = True
1816.2872 	DATA 	Mouse:  Left button up, pos=(1306,435)
1818.6437 	DATA 	Mouse: Left button down, pos=(1306,435)
1818.6711 	EXP 	predictp: autoDraw = False
1818.6711 	EXP 	predictp_2: image = 'materials/goodpropose/31.PNG'
1818.6711 	EXP 	predictp_2: autoDraw = True
1818.9594 	DATA 	Mouse:  Left button up, pos=(1306,435)
1820.5876 	DATA 	Mouse: Left button down, pos=(1306,435)
1820.6009 	EXP 	predictp_2: autoDraw = False
1820.6009 	EXP 	text: height = 0.04
1820.6009 	EXP 	text: height = 0.04
1820.6009 	EXP 	text: height = 0.04
1820.6009 	EXP 	text: text = '李浩不理会侄子胃疼。他的侄子很快就'
1820.6009 	EXP 	text: autoDraw = True
1820.8608 	DATA 	Mouse:  Left button up, pos=(1306,435)
1823.6091 	EXP 	text: autoDraw = False
1823.6091 	EXP 	predictp_3: image = 'materials/happyending/31.PNG'
1823.6091 	EXP 	predictp_3: autoDraw = True
1825.9262 	EXP 	predictp_3: autoDraw = False
1825.9262 	EXP 	slider: markerPos = None
1825.9262 	EXP 	slider: markerPos = 4
1825.9262 	EXP 	text_3: height = 0.05
1825.9262 	EXP 	text_3: height = 0.05
1825.9262 	EXP 	text_3: height = 0.05
1825.9262 	EXP 	text_3: text = '李浩不理会侄子胃疼这种行为：'
1825.9262 	EXP 	slider: autoDraw = True
1825.9262 	EXP 	text_2: autoDraw = True
1825.9262 	EXP 	text_3: autoDraw = True
1825.9262 	EXP 	text_4: autoDraw = True
1827.8174 	DATA 	Mouse: Left button down, pos=(992,378)
1827.8307 	EXP 	slider: markerPos = 2.5
1827.8455 	EXP 	slider: markerPos = 2.5
1827.8590 	EXP 	slider: markerPos = 2.5
1827.8765 	EXP 	slider: markerPos = 2.5
1827.8978 	EXP 	slider: markerPos = 2.5
1827.9137 	EXP 	slider: markerPos = 2.5
1827.9302 	EXP 	slider: markerPos = 2.5
1827.9471 	EXP 	slider: markerPos = 2.5
1827.9641 	EXP 	slider: markerPos = 2.5
1827.9819 	EXP 	slider: markerPos = 2.5
1827.9981 	EXP 	slider: markerPos = 2.5
1828.0151 	EXP 	slider: markerPos = 2.5
1828.0300 	EXP 	slider: markerPos = 2.5
1828.0353 	DATA 	Mouse:  Left button up, pos=(992,378)
1828.0501 	EXP 	slider: markerPos = 2.5
1828.0574 	EXP 	slider: autoDraw = False
1828.0574 	EXP 	text_2: autoDraw = False
1828.0574 	EXP 	text_3: autoDraw = False
1828.0574 	EXP 	text_4: autoDraw = False
1828.0574 	EXP 	text_6: autoDraw = True
1834.0542 	EXP 	New trial (rep=0, index=58): {'name': '孙泽', 'behave': '孙泽买了一袋菠菜给奶奶。他奶奶在晚饭上吃下了这些菠菜后', 'evaluation': '孙泽买了一袋菠菜给奶奶这种行为：', 'number': 27, 'cond': 'goodPsadE', 'situation': 'materials/situations/27.PNG', 'reason': 'materials/sadreason/27.PNG', 'propose': 'materials/goodpropose/27.PNG', 'ending': 'materials/sadending/27.PNG'}
1834.0730 	EXP 	text_6: autoDraw = False
1834.0730 	EXP 	text_6: autoDraw = False
1834.0730 	EXP 	text_5: autoDraw = True
1834.0730 	EXP 	text_5: autoDraw = False
1834.0730 	EXP 	text_5: autoDraw = False
1834.0730 	EXP 	image_3: autoDraw = True
1834.0730 	EXP 	image_3: autoDraw = False
1834.0730 	EXP 	image_3: autoDraw = False
1834.0730 	EXP 	back: image = 'materials/situations/27.PNG'
1834.0730 	EXP 	back: autoDraw = True
1837.0929 	DATA 	Mouse: Left button down, pos=(1404,552)
1837.1177 	EXP 	back: autoDraw = False
1837.1177 	EXP 	predictp: image = 'materials/sadreason/27.PNG'
1837.1177 	EXP 	predictp: autoDraw = True
1837.3314 	DATA 	Mouse:  Left button up, pos=(1404,552)
1840.1700 	DATA 	Mouse: Left button down, pos=(1393,552)
1840.1862 	EXP 	predictp: autoDraw = False
1840.1862 	EXP 	predictp_2: image = 'materials/goodpropose/27.PNG'
1840.1862 	EXP 	predictp_2: autoDraw = True
1840.4175 	DATA 	Mouse:  Left button up, pos=(1404,564)
1842.4916 	EXP 	predictp_2: autoDraw = False
1842.4916 	EXP 	text: height = 0.04
1842.4916 	EXP 	text: height = 0.04
1842.4916 	EXP 	text: height = 0.04
1842.4916 	EXP 	text: text = '孙泽买了一袋菠菜给奶奶。他奶奶在晚饭上吃下了这些菠菜后'
1842.4916 	EXP 	text: autoDraw = True
1845.4987 	EXP 	text: autoDraw = False
1845.4987 	EXP 	predictp_3: image = 'materials/sadending/27.PNG'
1845.4987 	EXP 	predictp_3: autoDraw = True
1847.7995 	EXP 	predictp_3: autoDraw = False
1847.7995 	EXP 	slider: markerPos = None
1847.7995 	EXP 	slider: markerPos = 4
1847.7995 	EXP 	text_3: height = 0.05
1847.7995 	EXP 	text_3: height = 0.05
1847.7995 	EXP 	text_3: height = 0.05
1847.7995 	EXP 	text_3: text = '孙泽买了一袋菠菜给奶奶这种行为：'
1847.7995 	EXP 	slider: autoDraw = True
1847.7995 	EXP 	text_2: autoDraw = True
1847.7995 	EXP 	text_3: autoDraw = True
1847.7995 	EXP 	text_4: autoDraw = True
1851.0766 	DATA 	Mouse: Left button down, pos=(793,471)
1851.0938 	EXP 	slider: markerPos = 1.4635416666666665
1851.1100 	EXP 	slider: markerPos = 1.4635416666666665
1851.1294 	EXP 	slider: markerPos = 1.4635416666666665
1851.1511 	EXP 	slider: markerPos = 1.4635416666666665
1851.1705 	EXP 	slider: markerPos = 1.4635416666666665
1851.1909 	EXP 	slider: markerPos = 1.4635416666666665
1851.2131 	EXP 	slider: markerPos = 1.4635416666666665
1851.2315 	EXP 	slider: markerPos = 1.4635416666666665
1851.2535 	EXP 	slider: markerPos = 1.4635416666666665
1851.2691 	EXP 	slider: markerPos = 1.4635416666666665
1851.2830 	DATA 	Mouse:  Left button up, pos=(793,471)
1851.2887 	EXP 	slider: markerPos = 1.4635416666666665
1851.3097 	EXP 	slider: markerPos = 1.4635416666666665
1851.3180 	EXP 	slider: autoDraw = False
1851.3180 	EXP 	text_2: autoDraw = False
1851.3180 	EXP 	text_3: autoDraw = False
1851.3180 	EXP 	text_4: autoDraw = False
1851.3180 	EXP 	text_6: autoDraw = True
1856.3057 	EXP 	New trial (rep=0, index=59): {'name': '刘莎', 'behave': '刘莎把绳索卖给顾客。顾客使用这条绳索攀岩时', 'evaluation': '刘莎把绳索卖给顾客这种行为：', 'number': 30, 'cond': 'goodPsadE', 'situation': 'materials/situations/30.PNG', 'reason': 'materials/sadreason/30.PNG', 'propose': 'materials/goodpropose/30.PNG', 'ending': 'materials/sadending/30.PNG'}
1856.3287 	EXP 	text_6: autoDraw = False
1856.3287 	EXP 	text_6: autoDraw = False
1856.3287 	EXP 	text_5: autoDraw = True
1856.3287 	EXP 	text_5: autoDraw = False
1856.3287 	EXP 	text_5: autoDraw = False
1856.3287 	EXP 	image_3: autoDraw = True
1856.3287 	EXP 	image_3: autoDraw = False
1856.3287 	EXP 	image_3: autoDraw = False
1856.3287 	EXP 	back: image = 'materials/situations/30.PNG'
1856.3287 	EXP 	back: autoDraw = True
1858.5271 	DATA 	Mouse: Left button down, pos=(1167,685)
1858.5487 	EXP 	back: autoDraw = False
1858.5487 	EXP 	predictp: image = 'materials/sadreason/30.PNG'
1858.5487 	EXP 	predictp: autoDraw = True
1858.8064 	DATA 	Mouse:  Left button up, pos=(1142,710)
1861.0815 	DATA 	Mouse: Left button down, pos=(1142,710)
1861.1021 	EXP 	predictp: autoDraw = False
1861.1021 	EXP 	predictp_2: image = 'materials/goodpropose/30.PNG'
1861.1021 	EXP 	predictp_2: autoDraw = True
1861.3299 	DATA 	Mouse:  Left button up, pos=(1154,735)
1863.3947 	EXP 	predictp_2: autoDraw = False
1863.3947 	EXP 	text: height = 0.04
1863.3947 	EXP 	text: height = 0.04
1863.3947 	EXP 	text: height = 0.04
1863.3947 	EXP 	text: text = '刘莎把绳索卖给顾客。顾客使用这条绳索攀岩时'
1863.3947 	EXP 	text: autoDraw = True
1863.5730 	DATA 	Mouse: Left button down, pos=(1143,735)
1864.1601 	DATA 	Mouse:  Left button up, pos=(1154,735)
1866.4050 	EXP 	text: autoDraw = False
1866.4050 	EXP 	predictp_3: image = 'materials/sadending/30.PNG'
1866.4050 	EXP 	predictp_3: autoDraw = True
1868.7070 	EXP 	predictp_3: autoDraw = False
1868.7070 	EXP 	slider: markerPos = None
1868.7070 	EXP 	slider: markerPos = 4
1868.7070 	EXP 	text_3: height = 0.05
1868.7070 	EXP 	text_3: height = 0.05
1868.7070 	EXP 	text_3: height = 0.05
1868.7070 	EXP 	text_3: text = '刘莎把绳索卖给顾客这种行为：'
1868.7070 	EXP 	slider: autoDraw = True
1868.7070 	EXP 	text_2: autoDraw = True
1868.7070 	EXP 	text_3: autoDraw = True
1868.7070 	EXP 	text_4: autoDraw = True
1872.4898 	DATA 	Mouse: Left button down, pos=(847,440)
1872.5031 	EXP 	slider: markerPos = 1.7447916666666665
1872.5168 	EXP 	slider: markerPos = 1.7447916666666665
1872.5333 	EXP 	slider: markerPos = 1.7447916666666665
1872.5449 	EXP 	slider: markerPos = 1.7447916666666665
1872.5672 	EXP 	slider: markerPos = 1.7447916666666665
1872.5813 	EXP 	slider: markerPos = 1.7447916666666665
1872.5999 	EXP 	slider: markerPos = 1.7447916666666665
1872.6166 	EXP 	slider: markerPos = 1.7447916666666665
1872.6296 	EXP 	slider: markerPos = 1.7447916666666665
1872.6467 	EXP 	slider: markerPos = 1.7447916666666665
1872.6592 	EXP 	slider: markerPos = 1.7447916666666665
1872.6734 	EXP 	slider: markerPos = 1.7447916666666665
1872.6922 	DATA 	Mouse:  Left button up, pos=(847,440)
1872.6988 	EXP 	slider: markerPos = 1.7447916666666665
1872.7194 	EXP 	slider: markerPos = 1.7447916666666665
1872.7271 	EXP 	slider: autoDraw = False
1872.7271 	EXP 	text_2: autoDraw = False
1872.7271 	EXP 	text_3: autoDraw = False
1872.7271 	EXP 	text_4: autoDraw = False
1872.7271 	EXP 	text_6: autoDraw = True
1878.7178 	EXP 	New trial (rep=0, index=60): {'name': '王丽', 'behave': '王丽戴橡胶手套检查病人。病人', 'evaluation': '王丽戴橡胶手套检查病人这种行为是：', 'number': 7, 'cond': 'badPsadE', 'situation': 'materials/situations/7.PNG', 'reason': 'materials/sadreason/7.PNG', 'propose': 'materials/badpropose/7.PNG', 'ending': 'materials/sadending/7.PNG'}
1878.7370 	EXP 	text_6: autoDraw = False
1878.7370 	EXP 	text_6: autoDraw = False
1878.7370 	EXP 	text_5: autoDraw = True
1878.7370 	EXP 	text_5: autoDraw = False
1878.7370 	EXP 	text_5: autoDraw = False
1878.7370 	EXP 	image_3: autoDraw = True
1878.7370 	EXP 	image_3: autoDraw = False
1878.7370 	EXP 	image_3: autoDraw = False
1878.7370 	EXP 	back: image = 'materials/situations/7.PNG'
1878.7370 	EXP 	back: autoDraw = True
1880.8088 	DATA 	Mouse: Left button down, pos=(1083,528)
1880.8361 	EXP 	back: autoDraw = False
1880.8361 	EXP 	predictp: image = 'materials/sadreason/7.PNG'
1880.8361 	EXP 	predictp: autoDraw = True
1881.0498 	DATA 	Mouse:  Left button up, pos=(1072,528)
1882.8934 	DATA 	Mouse: Left button down, pos=(1072,528)
1882.9191 	EXP 	predictp: autoDraw = False
1882.9191 	EXP 	predictp_2: image = 'materials/badpropose/7.PNG'
1882.9191 	EXP 	predictp_2: autoDraw = True
1883.0974 	DATA 	Mouse:  Left button up, pos=(1072,528)
1885.2060 	EXP 	predictp_2: autoDraw = False
1885.2060 	EXP 	text: height = 0.04
1885.2060 	EXP 	text: height = 0.04
1885.2060 	EXP 	text: height = 0.04
1885.2060 	EXP 	text: text = '王丽戴橡胶手套检查病人。病人'
1885.2060 	EXP 	text: autoDraw = True
1888.2127 	EXP 	text: autoDraw = False
1888.2127 	EXP 	text: autoDraw = False
1888.2127 	EXP 	predictp_3: image = 'materials/sadending/7.PNG'
1888.2127 	EXP 	predictp_3: autoDraw = True
1890.5193 	EXP 	predictp_3: autoDraw = False
1890.5193 	EXP 	slider: markerPos = None
1890.5193 	EXP 	slider: markerPos = 4
1890.5193 	EXP 	text_3: height = 0.05
1890.5193 	EXP 	text_3: height = 0.05
1890.5193 	EXP 	text_3: height = 0.05
1890.5193 	EXP 	text_3: text = '王丽戴橡胶手套检查病人这种行为是：'
1890.5193 	EXP 	slider: autoDraw = True
1890.5193 	EXP 	text_2: autoDraw = True
1890.5193 	EXP 	text_3: autoDraw = True
1890.5193 	EXP 	text_4: autoDraw = True
1893.5067 	DATA 	Mouse: Left button down, pos=(688,489)
1893.5317 	EXP 	slider: markerPos = 0.916666666666667
1893.5445 	EXP 	slider: markerPos = 0.916666666666667
1893.5571 	EXP 	slider: markerPos = 0.916666666666667
1893.5738 	EXP 	slider: markerPos = 0.916666666666667
1893.5876 	EXP 	slider: markerPos = 0.916666666666667
1893.6010 	EXP 	slider: markerPos = 0.916666666666667
1893.6163 	EXP 	slider: markerPos = 0.916666666666667
1893.6291 	EXP 	slider: markerPos = 0.916666666666667
1893.6416 	EXP 	slider: markerPos = 0.916666666666667
1893.6568 	EXP 	slider: markerPos = 0.916666666666667
1893.6715 	EXP 	slider: markerPos = 0.916666666666667
1893.6860 	EXP 	slider: markerPos = 0.916666666666667
1893.6989 	EXP 	slider: markerPos = 0.916666666666667
1893.7152 	EXP 	slider: markerPos = 0.916666666666667
1893.7280 	EXP 	slider: markerPos = 0.916666666666667
1893.7308 	DATA 	Mouse:  Left button up, pos=(688,489)
1893.7440 	EXP 	slider: markerPos = 1
1893.7510 	EXP 	slider: autoDraw = False
1893.7510 	EXP 	text_2: autoDraw = False
1893.7510 	EXP 	text_3: autoDraw = False
1893.7510 	EXP 	text_4: autoDraw = False
1893.7510 	EXP 	text_6: autoDraw = True
1897.7363 	EXP 	New trial (rep=0, index=61): {'name': '程峰', 'behave': '程峰没有提醒客户。客户继续使用这台电脑', 'evaluation': '程峰没有提醒客户这种行为：', 'number': 48, 'cond': 'goodPhappyE', 'situation': 'materials/situations/48.PNG', 'reason': 'materials/happyreason/48.PNG', 'propose': 'materials/goodpropose/48.PNG', 'ending': 'materials/happyending/48.PNG'}
1897.7569 	EXP 	text_6: autoDraw = False
1897.7569 	EXP 	text_6: autoDraw = False
1897.7569 	EXP 	text_5: autoDraw = True
1897.7569 	EXP 	text_5: autoDraw = False
1897.7569 	EXP 	text_5: autoDraw = False
1897.7569 	EXP 	image_3: autoDraw = True
1897.7569 	EXP 	image_3: autoDraw = False
1897.7569 	EXP 	image_3: autoDraw = False
1897.7569 	EXP 	back: image = 'materials/situations/48.PNG'
1897.7569 	EXP 	back: autoDraw = True
1899.8976 	DATA 	Mouse: Left button down, pos=(860,515)
1899.9186 	EXP 	back: autoDraw = False
1899.9186 	EXP 	predictp: image = 'materials/happyreason/48.PNG'
1899.9186 	EXP 	predictp: autoDraw = True
1900.1336 	DATA 	Mouse:  Left button up, pos=(860,515)
1902.0108 	DATA 	Mouse: Left button down, pos=(860,515)
1902.0315 	EXP 	predictp: autoDraw = False
1902.0315 	EXP 	predictp_2: image = 'materials/goodpropose/48.PNG'
1902.0315 	EXP 	predictp_2: autoDraw = True
1902.2314 	DATA 	Mouse:  Left button up, pos=(848,527)
1904.3347 	EXP 	predictp_2: autoDraw = False
1904.3347 	EXP 	text: height = 0.04
1904.3347 	EXP 	text: height = 0.04
1904.3347 	EXP 	text: height = 0.04
1904.3347 	EXP 	text: text = '程峰没有提醒客户。客户继续使用这台电脑'
1904.3347 	EXP 	text: autoDraw = True
1907.3371 	EXP 	text: autoDraw = False
1907.3371 	EXP 	predictp_3: image = 'materials/happyending/48.PNG'
1907.3371 	EXP 	predictp_3: autoDraw = True
1909.6400 	EXP 	predictp_3: autoDraw = False
1909.6400 	EXP 	slider: markerPos = None
1909.6400 	EXP 	slider: markerPos = 4
1909.6400 	EXP 	text_3: height = 0.05
1909.6400 	EXP 	text_3: height = 0.05
1909.6400 	EXP 	text_3: height = 0.05
1909.6400 	EXP 	text_3: text = '程峰没有提醒客户这种行为：'
1909.6400 	EXP 	slider: autoDraw = True
1909.6400 	EXP 	text_2: autoDraw = True
1909.6400 	EXP 	text_3: autoDraw = True
1909.6400 	EXP 	text_4: autoDraw = True
1911.1903 	DATA 	Mouse: Left button down, pos=(1132,438)
1911.2193 	EXP 	slider: markerPos = 3.229166666666667
1911.2398 	EXP 	slider: markerPos = 3.229166666666667
1911.2565 	EXP 	slider: markerPos = 3.229166666666667
1911.2768 	EXP 	slider: markerPos = 3.229166666666667
1911.2948 	EXP 	slider: markerPos = 3.229166666666667
1911.3143 	EXP 	slider: markerPos = 3.229166666666667
1911.3331 	EXP 	slider: markerPos = 3.229166666666667
1911.3478 	EXP 	slider: markerPos = 3.229166666666667
1911.3624 	EXP 	slider: markerPos = 3.229166666666667
1911.3820 	EXP 	slider: markerPos = 3.229166666666667
1911.3974 	EXP 	slider: markerPos = 3.229166666666667
1911.4011 	DATA 	Mouse:  Left button up, pos=(1132,438)
1911.4176 	EXP 	slider: markerPos = 3.229166666666667
1911.4278 	EXP 	slider: autoDraw = False
1911.4278 	EXP 	text_2: autoDraw = False
1911.4278 	EXP 	text_3: autoDraw = False
1911.4278 	EXP 	text_4: autoDraw = False
1911.4278 	EXP 	text_6: autoDraw = True
1917.4229 	EXP 	New trial (rep=0, index=62): {'name': '马慧', 'behave': '马慧没有阻止堂兄走进厨房。她的堂兄', 'evaluation': '马慧没有阻止堂兄进厨房这种行为是：', 'number': 21, 'cond': 'badPhappyE', 'situation': 'materials/situations/21.PNG', 'reason': 'materials/happyreason/21.PNG', 'propose': 'materials/badpropose/21.PNG', 'ending': 'materials/happyending/21.PNG'}
1917.4406 	EXP 	text_6: autoDraw = False
1917.4406 	EXP 	text_6: autoDraw = False
1917.4406 	EXP 	text_5: autoDraw = True
1917.4406 	EXP 	text_5: autoDraw = False
1917.4406 	EXP 	text_5: autoDraw = False
1917.4406 	EXP 	image_3: autoDraw = True
1917.4406 	EXP 	image_3: autoDraw = False
1917.4406 	EXP 	image_3: autoDraw = False
1917.4406 	EXP 	back: image = 'materials/situations/21.PNG'
1917.4406 	EXP 	back: autoDraw = True
1919.8580 	DATA 	Mouse: Left button down, pos=(1121,485)
1919.8760 	EXP 	back: autoDraw = False
1919.8760 	EXP 	predictp: image = 'materials/happyreason/21.PNG'
1919.8760 	EXP 	predictp: autoDraw = True
1920.0747 	DATA 	Mouse:  Left button up, pos=(1121,485)
1922.4799 	DATA 	Mouse: Left button down, pos=(1121,462)
1922.5005 	EXP 	predictp: autoDraw = False
1922.5005 	EXP 	predictp_2: image = 'materials/badpropose/21.PNG'
1922.5005 	EXP 	predictp_2: autoDraw = True
1922.6945 	DATA 	Mouse:  Left button up, pos=(1121,462)
1924.7790 	DATA 	Mouse: Left button down, pos=(1121,462)
1924.7920 	EXP 	predictp_2: autoDraw = False
1924.7920 	EXP 	text: height = 0.04
1924.7920 	EXP 	text: height = 0.04
1924.7920 	EXP 	text: height = 0.04
1924.7920 	EXP 	text: text = '马慧没有阻止堂兄走进厨房。她的堂兄'
1924.7920 	EXP 	text: autoDraw = True
1925.0074 	DATA 	Mouse:  Left button up, pos=(1121,462)
1927.8038 	EXP 	text: autoDraw = False
1927.8038 	EXP 	predictp_3: image = 'materials/happyending/21.PNG'
1927.8038 	EXP 	predictp_3: autoDraw = True
1930.1072 	EXP 	predictp_3: autoDraw = False
1930.1072 	EXP 	slider: markerPos = None
1930.1072 	EXP 	slider: markerPos = 4
1930.1072 	EXP 	text_3: height = 0.05
1930.1072 	EXP 	text_3: height = 0.05
1930.1072 	EXP 	text_3: height = 0.05
1930.1072 	EXP 	text_3: text = '马慧没有阻止堂兄进厨房这种行为是：'
1930.1072 	EXP 	slider: autoDraw = True
1930.1072 	EXP 	text_2: autoDraw = True
1930.1072 	EXP 	text_3: autoDraw = True
1930.1072 	EXP 	text_4: autoDraw = True
1931.4575 	DATA 	Mouse: Left button down, pos=(990,437)
1931.4762 	EXP 	slider: markerPos = 2.4895833333333335
1931.4941 	EXP 	slider: markerPos = 2.4895833333333335
1931.5170 	EXP 	slider: markerPos = 2.4895833333333335
1931.5350 	EXP 	slider: markerPos = 2.4895833333333335
1931.5544 	EXP 	slider: markerPos = 2.4895833333333335
