name,behave,evaluation,number,cond,situation,reason,propose,ending,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,key_resp.started,key_resp.keys,key_resp.rt,back.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,predictp.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,predictp_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text.started,predictp_3.started,slider.started,text_2.started,text_3.started,text_4.started,slider.response,slider.rt,text_5.started,text_5.stopped,key_resp_6.started,key_resp_6.stopped,key_resp_6.keys,text.stopped,key_resp_6.rt,participant,session,randomization,date,expName,psychopyVersion,frameRate,
张克,张克邀请朋友吃饼干。他的朋友,张克邀请他的朋友吃饼干这种行为是：,22,goodPhappyE,materials/situations/22.PNG,materials/happyreason/22.PNG,materials/goodpropose/22.PNG,materials/happyending/22.PNG,0,38,38,38,,,,,465.31411300000036,465.31411300000036,space,2.6138805000009597,467.94666660000075,467.94666660000075,space,2.607476000001043,470.57199160000164,470.57199160000164,space,0.7852730999984487,471.37113650000174,474.3829575999989,476.6783421,476.6783421,476.6783421,476.6783421,6.510416666666666,2.066279899998335,478.74909639999896,478.74909639999896,478.74909639999896,478.74909639999896,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
徐娜,徐娜叫她的朋友到冰屋里玩。她的朋友,徐娜叫朋友到冰屋里玩这种行为是：,19,badPsadE,materials/situations/19.PNG,materials/sadreason/19.PNG,materials/badpropose/19.PNG,materials/sadending/19.PNG,0,39,39,39,,,,,478.74909639999896,478.74909639999896,space,1.8021990000015649,480.57036399999924,480.57036399999924,space,0.5595718000004126,481.15224930000113,481.15224930000113,space,0.4092495999975654,481.5752054000004,484.58779660000073,486.88391319999937,486.88391319999937,486.88391319999937,486.88391319999937,1,1.0313726999993378,487.91210769999816,,487.91210769999816,,space,,7.311537899997347,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
韩珍,韩珍悄悄走开。小孩,韩珍悄悄走开这种行为是：,5,badPsadE,materials/situations/5.PNG,materials/sadreason/5.PNG,materials/badpropose/5.PNG,materials/sadending/5.PNG,0,40,40,40,,,,,495.23602759999994,495.23602759999994,space,1.0858703999983845,496.3356257999985,496.3356257999985,space,1.02592839999852,497.3779299000016,497.3779299000016,None,,499.6764742999985,502.68531559999974,504.9848020999998,504.9848020999998,504.9848020999998,504.9848020999998,1,2.8788817999993626,507.8693940000012,507.8693940000012,507.8693940000012,507.8693940000012,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
赵智,赵智默默离开。挥手那人,赵智默默离开这种行为是：,8,goodPhappyE,materials/situations/8.PNG,materials/happyreason/8.PNG,materials/goodpropose/8.PNG,materials/happyending/8.PNG,0,41,41,41,,,,,507.8693940000012,507.8693940000012,space,0.7692855999994208,508.65812599999845,508.65812599999845,space,0.9639175000011164,509.63947140000164,509.63947140000164,space,0.47619549999944866,510.1236925999983,513.1329656999987,515.4319542999983,515.4319542999983,515.4319542999983,515.4319542999983,5.921875,2.0904155999996874,517.5290672999981,517.5290672999981,517.5290672999981,517.5290672999981,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
李明,李明继续开车回家。这个路人,李明继续开车回家这种行为是：,9,goodPsadE,materials/situations/9.PNG,materials/sadreason/9.PNG,materials/goodpropose/9.PNG,materials/sadending/9.PNG,0,42,42,42,,,,,517.5290672999981,517.5290672999981,space,1.2435805999994045,518.7887110999982,518.7887110999982,space,0.5382523000007495,519.3401238000006,519.3401238000006,space,0.6099829000013415,519.9583439999988,522.9632971999999,525.2672047999986,525.2672047999986,525.2672047999986,525.2672047999986,4.880208333333333,2.2432062000007136,527.5181429000004,527.5181429000004,527.5181429000004,527.5181429000004,None,522.9632971999999,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
舒玲,舒玲把车借给同学。舒玲的同学,舒玲把自行车借给同学这种行为是：,12,goodPhappyE,materials/situations/12.PNG,materials/happyreason/12.PNG,materials/goodpropose/12.PNG,materials/happyending/12.PNG,0,43,43,43,,,,,527.5181429000004,527.5181429000004,space,1.8758665999994264,529.4123008999995,529.4123008999995,space,0.5941123999982665,530.0245342000017,530.0245342000017,space,0.475411699997494,530.5145424000002,533.5219529999995,535.8219989999998,535.8219989999998,535.8219989999998,535.8219989999998,7,0.8917999999976018,536.7180455999987,536.7180455999987,536.7180455999987,536.7180455999987,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
马慧,马慧没有阻止堂兄走进厨房。她的堂兄,马慧没有阻止堂兄进厨房这种行为是：,21,goodPsadE,materials/situations/21.PNG,materials/sadreason/21.PNG,materials/goodpropose/21.PNG,materials/sadending/21.PNG,0,44,44,44,,,,,536.7180455999987,536.7180455999987,space,1.696031999999832,538.4362892999998,538.4362892999998,space,1.0258085999994364,539.4747064000003,539.4747064000003,space,1.7554650999991281,541.2439182999988,544.2524733999999,546.5491785999984,546.5491785999984,546.5491785999984,546.5491785999984,3.3489583333333335,2.770441100001335,549.3246293999982,549.3246293999982,549.3246293999982,549.3246293999982,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
孙丽,孙丽没有提醒老人。老人走过去，,孙丽没有提醒老人这种行为：,46,goodPsadE,materials/situations/46.PNG,materials/sadreason/46.PNG,materials/goodpropose/46.PNG,materials/sadending/46.PNG,0,45,45,45,,,,,549.3246293999982,549.3246293999982,space,1.1197104999992007,550.4606166000012,550.4606166000012,space,0.7006226000012248,551.1754168000007,551.1754168000007,space,0.6475551000003179,551.8318962000012,554.8398766999999,557.1399928999999,557.1399928999999,557.1399928999999,557.1399928999999,2.6458333333333335,2.3882182000015746,559.5360708000007,559.5360708000007,559.5360708000007,559.5360708000007,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
杨诺,杨诺把火腿加进了朋友的面里。她的朋友,杨诺把火腿加进朋友面里这种行为是：,20,badPhappyE,materials/situations/20.PNG,materials/happyreason/20.PNG,materials/badpropose/20.PNG,materials/happyending/20.PNG,0,46,46,46,,,,,559.5360708000007,559.5360708000007,space,2.651095199998963,562.1998609000002,562.1998609000002,space,0.7117865000000165,562.9274186000002,562.9274186000002,space,0.6781945000002452,563.614841999999,566.6215282999983,568.9212993000001,568.9212993000001,568.9212993000001,568.9212993000001,1,0.8237563999973645,569.752423599999,569.752423599999,569.752423599999,569.752423599999,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
程峰,程峰没有提醒客户。客户继续使用这台电脑,程峰没有提醒客户这种行为：,48,badPhappyE,materials/situations/48.PNG,materials/happyreason/48.PNG,materials/badpropose/48.PNG,materials/happyending/48.PNG,0,47,47,47,,,,,569.752423599999,569.752423599999,space,2.8077530000009574,572.5748305000016,572.5748305000016,space,0.5407702000011341,573.1275209999985,573.1275209999985,space,0.786687300002086,573.9257881999984,576.9320355999989,579.231292299999,579.231292299999,579.231292299999,579.231292299999,1,0.9057608000002801,580.1453857999986,580.1453857999986,580.1453857999986,580.1453857999986,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
左兰,左兰告诉助理不用佩戴防护装置。她的助理在小岛,左兰告诉助理不用戴防护装置这种行为：,34,badPhappyE,materials/situations/34.PNG,materials/happyreason/34.PNG,materials/badpropose/34.PNG,materials/happyending/34.PNG,0,48,48,48,,,,,580.1453857999986,580.1453857999986,space,1.856763100000535,582.0177709999989,582.0177709999989,space,0.5147030000007362,582.5500257999993,582.5500257999993,space,0.4372462999999698,582.9947176999995,586.0038692000016,588.3046881000009,588.3046881000009,588.3046881000009,588.3046881000009,2.671875,0.6755597999981546,588.9857219000005,588.9857219000005,588.9857219000005,588.9857219000005,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
韩珍,韩珍悄悄走开。小孩,韩珍悄悄走开这种行为是：,5,badPsadE,materials/situations/5.PNG,materials/sadreason/5.PNG,materials/badpropose/5.PNG,materials/sadending/5.PNG,0,49,49,49,,,,,588.9857219000005,588.9857219000005,space,1.0331487000003108,590.0362924000001,590.0362924000001,space,1.779595200001495,591.8307510000013,591.8307510000013,None,,594.1268419000007,597.1310439000008,599.4355834000016,599.4355834000016,599.4355834000016,599.4355834000016,2.973958333333333,2.062188600000809,601.5056753999997,601.5056753999997,601.5056753999997,601.5056753999997,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
乔南,乔南点燃熏香。毒气充斥着整座房屋，把害虫都杀光了。邻居的妈妈,乔南点燃熏香这种行为：,35,goodPsadE,materials/situations/35.PNG,materials/sadreason/35.PNG,materials/goodpropose/35.PNG,materials/sadending/35.PNG,0,50,50,50,,,,,601.5056753999997,601.5056753999997,space,1.605423000000883,603.1265228000011,603.1265228000011,space,0.480881399998907,603.6233317000006,603.6233317000006,space,0.4490350000014587,604.0798972999983,607.0883538000016,609.3866624000002,609.3866624000002,609.3866624000002,609.3866624000002,2.2291666666666665,2.3491508000006434,611.7449094000003,611.7449094000003,611.7449094000003,611.7449094000003,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
路明,路明让伙伴爬上树屋。他的朋友,路明让伙伴爬上树屋这种行为：,41,goodPhappyE,materials/situations/41.PNG,materials/happyreason/41.PNG,materials/goodpropose/41.PNG,materials/happyending/41.PNG,0,51,51,51,,,,,611.7449094000003,611.7449094000003,space,1.181065699998726,612.9396750000014,612.9396750000014,space,0.6753312000000733,613.6293218999999,613.6293218999999,space,0.6764311000006273,614.3160090999991,617.3237096999983,619.6240395999994,619.6240395999994,619.6240395999994,619.6240395999994,2.015625,1.4250532999976713,621.0566231999983,621.0566231999983,621.0566231999983,621.0566231999983,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
郑宇,郑宇没有阻止朋友开枪。子弹射中了,郑宇没有阻止朋友开枪这种行为：,26,badPsadE,materials/situations/26.PNG,materials/sadreason/26.PNG,materials/badpropose/26.PNG,materials/sadending/26.PNG,0,52,52,52,,,,,621.0566231999983,621.0566231999983,space,1.7234663000017463,622.7927320999988,622.7927320999988,space,0.4762479999990319,623.2837258,623.2837258,space,0.5516161000014108,623.8475475000014,626.8511653999994,629.1528102999982,629.1528102999982,629.1528102999982,629.1528102999982,1.65625,1.2247354999999516,630.3831218000014,630.3831218000014,630.3831218000014,630.3831218000014,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
方远,方远只顾自己继续吃饭。那名顾客,方远只顾自己继续吃饭这种行为：,43,badPhappyE,materials/situations/43.PNG,materials/happyreason/43.PNG,materials/badpropose/43.PNG,materials/happyending/43.PNG,0,53,53,53,,,,,630.3831218000014,630.3831218000014,space,0.639874399999826,631.0416302999984,631.0416302999984,space,1.056499199999962,632.1141505999985,632.1141505999985,space,1.3097904000023846,633.431959900001,636.4442603999996,638.7373856000013,638.7373856000013,638.7373856000013,638.7373856000013,2.614583333333333,1.2132197999999335,639.9587721999997,639.9587721999997,639.9587721999997,639.9587721999997,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
严浩,严浩没有让乘客系好安全带。飞船开动后，这名乘客,严浩没有让乘客系好安全带这种行为：,45,badPsadE,materials/situations/45.PNG,materials/sadreason/45.PNG,materials/badpropose/45.PNG,materials/sadending/45.PNG,0,54,54,54,,,,,639.9587721999997,639.9587721999997,space,2.222035300001153,642.1927858999989,642.1927858999989,space,0.9773385000007693,643.1862666000015,643.1862666000015,space,1.392954799997824,644.5941598999998,647.5972039000007,649.9005011000008,649.9005011000008,649.9005011000008,649.9005011000008,1.4895833333333335,1.0129415999981575,650.9159531000005,650.9159531000005,650.9159531000005,650.9159531000005,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
叶蓉,叶蓉把小狗卖给女顾客。小狗,叶蓉把小狗卖给女顾客这种行为：,39,goodPhappyE,materials/situations/39.PNG,materials/happyreason/39.PNG,materials/goodpropose/39.PNG,materials/happyending/39.PNG,0,55,55,55,,,,,650.9159531000005,650.9159531000005,space,2.0686468000021705,652.9981894000011,652.9981894000011,space,0.5291676000015286,653.5493018000016,653.5493018000016,space,0.7320338999998057,654.2944687000017,657.3048387000017,659.6009950000007,659.6009950000007,659.6009950000007,659.6009950000007,4.979166666666666,5.471258900000976,665.0773885999988,665.0773885999988,665.0773885999988,665.0773885999988,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
周燕,周燕没有提醒这些青年。青年们滑下坡，,周燕没有提醒这些青年这种行为：,47,badPsadE,materials/situations/47.PNG,materials/sadreason/47.PNG,materials/badpropose/47.PNG,materials/sadending/47.PNG,0,56,56,56,,,,,665.0773885999988,665.0773885999988,space,1.3125184000018635,666.4040936999991,666.4040936999991,space,0.6628922000018065,667.0844037999996,667.0844037999996,space,0.521706899999117,667.6212023000007,670.6265344999993,672.9300562999997,672.9300562999997,672.9300562999997,672.9300562999997,2.21875,1.0306633000000147,673.9641806,673.9641806,673.9641806,673.9641806,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
杨乐,"杨乐跳过这一段铁轨的工作。这段铁轨开始运营,",杨乐跳过这一段铁轨工作这种行为是：,17,goodPhappyE,materials/situations/17.PNG,materials/happyreason/17.PNG,materials/goodpropose/17.PNG,materials/happyending/17.PNG,0,57,57,57,,,,,673.9641806,673.9641806,space,2.3273449999978766,676.3135839999995,676.3135839999995,space,0.8313333999976749,677.1609166000017,677.1609166000017,space,0.6788622999993095,677.8471151999984,680.8620980000014,683.1532178000016,683.1532178000016,683.1532178000016,683.1532178000016,6.328125,2.9512761999976647,686.1136599999991,686.1136599999991,686.1136599999991,686.1136599999991,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
蒋文,蒋文没有管他妹妹。他的妹妹自己开车,蒋文没有管他妹妹这种行为：,32,goodPhappyE,materials/situations/32.PNG,materials/happyreason/32.PNG,materials/goodpropose/32.PNG,materials/happyending/32.PNG,0,58,58,58,,,,,686.1136599999991,686.1136599999991,space,1.2419856000014988,687.3677604000004,687.3677604000004,space,2.0626083000024664,689.4456548000016,689.4456548000016,space,1.1799592999996094,690.6352153000007,693.6436061999993,695.9426945000014,695.9426945000014,695.9426945000014,695.9426945000014,5.307291666666666,1.3638952000001154,697.3140018000013,697.3140018000013,697.3140018000013,697.3140018000013,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
徐雷,徐雷让女朋友过桥。徐雷的女朋友,徐雷让女朋友过桥这种行为是：,4,goodPsadE,materials/situations/4.PNG,materials/sadreason/4.PNG,materials/goodpropose/4.PNG,materials/sadending/4.PNG,0,59,59,59,,,,,697.3140018000013,697.3140018000013,space,0.9836121000007552,698.3123317999998,698.3123317999998,space,1.1003380000001926,699.4276409000013,699.4276409000013,space,0.755236099998001,700.1923759999991,703.2008883999988,705.5022414999985,705.5022414999985,705.5022414999985,705.5022414999985,2.65625,4.288516199998412,709.7893365999989,,709.7893365999989,,space,,1.6583028999993985,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
王齐,王齐向同事推荐金枪鱼。他的一个同事吃了这道菜后，,王齐向同事推荐金枪鱼这种行为：,33,goodPsadE,materials/situations/33.PNG,materials/sadreason/33.PNG,materials/goodpropose/33.PNG,materials/sadending/33.PNG,0,60,60,60,,,,,711.4629195999987,711.4629195999987,space,1.1118578999994497,712.5917559000009,712.5917559000009,space,1.1223781000007875,713.7309289000004,713.7309289000004,space,0.5017654999974184,714.2483453999994,717.2489029999997,719.5538683000013,719.5538683000013,719.5538683000013,719.5538683000013,2.864583333333334,1.927348000001075,721.4840891999993,721.4840891999993,721.4840891999993,721.4840891999993,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
杨鹏,杨鹏马上让妻子吃药。他的妻子,杨鹏马上让妻子吃药这种行为是：,10,badPsadE,materials/situations/10.PNG,materials/sadreason/10.PNG,materials/badpropose/10.PNG,materials/sadending/10.PNG,0,61,61,61,,,,,721.4840891999993,721.4840891999993,space,1.8122105000002193,723.3177424999994,723.3177424999994,space,1.87663739999698,725.2090247000015,725.2090247000015,space,0.8902945000008913,726.1071774999982,729.1223721999995,731.4148993000017,731.4148993000017,731.4148993000017,731.4148993000017,1.5937499999999996,1.5283290999977908,732.9518887999984,732.9518887999984,732.9518887999984,732.9518887999984,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
陈杰,陈杰离开家去见朋友。警报一直在响，房屋,陈杰离开家去见朋友这种行为：,29,goodPhappyE,materials/situations/29.PNG,materials/happyreason/29.PNG,materials/goodpropose/29.PNG,materials/happyending/29.PNG,0,62,62,62,,,,,732.9518887999984,732.9518887999984,space,1.1518914000007499,734.1177553000016,734.1177553000016,space,1.9040939999977127,736.0358793999985,736.0358793999985,None,,738.330950399999,741.3357901999989,743.6409191999992,743.6409191999992,743.6409191999992,743.6409191999992,2.760416666666667,4.0762007999983325,747.723936800001,747.723936800001,747.723936800001,747.723936800001,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
赵智,赵智默默离开。挥手那人,赵智默默离开这种行为是：,8,goodPsadE,materials/situations/8.PNG,materials/sadreason/8.PNG,materials/goodpropose/8.PNG,materials/sadending/8.PNG,0,63,63,63,,,,,747.723936800001,747.723936800001,space,2.4096132000013313,750.1477876999998,750.1477876999998,space,0.575672899998608,750.7356881000014,750.7356881000014,space,0.6946434000019508,751.4409863000001,754.4491135999997,756.7493170000016,756.7493170000016,756.7493170000016,756.7493170000016,1.963541666666667,1.124481900002138,757.8800883000004,757.8800883000004,757.8800883000004,757.8800883000004,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
唐巧,唐巧让男孩走进冒烟的房子。男孩,唐巧让男孩走进冒烟房子这种行为是：,24,goodPsadE,materials/situations/24.PNG,materials/sadreason/24.PNG,materials/goodpropose/24.PNG,materials/sadending/24.PNG,0,64,64,64,,,,,757.8800883000004,757.8800883000004,space,1.5214637999997649,759.4141740000014,759.4141740000014,space,2.941708700000163,762.3773837000008,762.3773837000008,None,,764.6741623000016,767.673240600001,769.9824122999999,769.9824122999999,769.9824122999999,769.9824122999999,2.338541666666667,3.8208097999995516,773.8083217999992,773.8083217999992,773.8083217999992,773.8083217999992,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
陈强,陈强挥手让堂兄去捡球。堂兄跑去捡球，,陈强挥手让堂兄去捡球这种行为：,37,badPhappyE,materials/situations/37.PNG,materials/happyreason/37.PNG,materials/badpropose/37.PNG,materials/happyending/37.PNG,0,65,65,65,,,,,773.8083217999992,773.8083217999992,space,1.6772487999987788,775.499192700001,775.499192700001,space,1.3617723000024853,776.875123400001,776.875123400001,None,,779.1767021000014,782.2018930999984,784.4824568000004,784.4824568000004,784.4824568000004,784.4824568000004,2.1145833333333335,0.9477167000004556,785.4359654,785.4359654,785.4359654,785.4359654,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
徐雷,徐雷让女朋友过桥。徐雷的女朋友,徐雷让女朋友过桥这种行为是：,4,badPsadE,materials/situations/4.PNG,materials/sadreason/4.PNG,materials/badpropose/4.PNG,materials/sadending/4.PNG,0,66,66,66,,,,,785.4359654,785.4359654,space,1.7356490999991365,787.1840268000014,787.1840268000014,space,0.7347144999985176,787.9345872999984,787.9345872999984,space,1.2382465000009688,789.1854596000012,792.1935709999998,794.4939559000013,794.4939559000013,794.4939559000013,794.4939559000013,1,0.6359378000015568,795.1363175000006,795.1363175000006,795.1363175000006,795.1363175000006,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
方远,方远只顾自己继续吃饭。那名顾客,方远只顾自己继续吃饭这种行为：,43,badPsadE,materials/situations/43.PNG,materials/sadreason/43.PNG,materials/badpropose/43.PNG,materials/sadending/43.PNG,0,67,67,67,,,,,795.1363175000006,795.1363175000006,space,1.0763971000014863,796.2261005,796.2261005,space,0.486113099999784,796.7286735000016,796.7286735000016,space,0.9879765000005136,797.7239053999983,800.7331946999984,803.0322702999983,803.0322702999983,803.0322702999983,803.0322702999983,1.921875,1.790205799999967,804.8325919000017,804.8325919000017,804.8325919000017,804.8325919000017,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
程峰,程峰没有提醒客户。客户继续使用这台电脑,程峰没有提醒客户这种行为：,48,goodPsadE,materials/situations/48.PNG,materials/sadreason/48.PNG,materials/goodpropose/48.PNG,materials/sadending/48.PNG,0,68,68,68,,,,,804.8325919000017,804.8325919000017,space,0.7094203999986348,805.5604300999985,805.5604300999985,space,0.8194722000007459,806.4018628999984,806.4018628999984,space,0.6952363000018522,807.1060313000016,810.1208686999998,812.4139396999999,812.4139396999999,812.4139396999999,812.4139396999999,4.963541666666667,1.2003748000024643,813.622602899999,813.622602899999,813.622602899999,813.622602899999,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
刘芸,刘芸喂侄女米粉。小女孩吃下米粉后,刘芸喂侄女米粉这种行为：,36,goodPhappyE,materials/situations/36.PNG,materials/happyreason/36.PNG,materials/goodpropose/36.PNG,materials/happyending/36.PNG,0,69,69,69,,,,,813.622602899999,813.622602899999,space,1.920649499999854,815.5596359999981,815.5596359999981,space,0.8507253999996465,816.4313207000014,816.4313207000014,space,1.2458998000001884,817.6887300000017,820.7017057000012,822.9945939999998,822.9945939999998,822.9945939999998,822.9945939999998,5.484375,1.015122999997402,824.0191073999995,824.0191073999995,824.0191073999995,824.0191073999995,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
徐娜,徐娜叫她的朋友到冰屋里玩。她的朋友,徐娜叫朋友到冰屋里玩这种行为是：,19,badPsadE,materials/situations/19.PNG,materials/sadreason/19.PNG,materials/badpropose/19.PNG,materials/sadending/19.PNG,0,70,70,70,,,,,824.0191073999995,824.0191073999995,space,2.3185061999975005,826.3520556000003,826.3520556000003,space,1.2907814000027429,827.6559742999998,827.6559742999998,space,0.6331745999996201,828.3013098999982,831.3083729999998,833.6088750999988,833.6088750999988,833.6088750999988,833.6088750999988,2.4947916666666665,7.563256400000682,841.1796299000016,841.1796299000016,841.1796299000016,841.1796299000016,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
陈强,陈强挥手让堂兄去捡球。堂兄跑去捡球，,陈强挥手让堂兄去捡球这种行为：,37,badPsadE,materials/situations/37.PNG,materials/sadreason/37.PNG,materials/badpropose/37.PNG,materials/sadending/37.PNG,0,71,71,71,,,,,841.1796299000016,841.1796299000016,space,1.984820800000307,843.1780944999991,843.1780944999991,space,1.3569925000010699,844.5478068999982,844.5478068999982,space,0.9399918000017351,845.5000198999987,848.5083613999996,850.8095810000013,850.8095810000013,850.8095810000013,850.8095810000013,1.3958333333333333,1.1469085999997333,851.968837299999,851.968837299999,851.968837299999,851.968837299999,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
孙泽,孙泽买了一袋菠菜给奶奶。他奶奶在晚饭上吃下了这些菠菜后,孙泽买了一袋菠菜给奶奶这种行为：,27,badPsadE,materials/situations/27.PNG,materials/sadreason/27.PNG,materials/badpropose/27.PNG,materials/sadending/27.PNG,0,72,72,72,,,,,851.968837299999,851.968837299999,space,2.8037411000004795,854.7899055999987,854.7899055999987,space,1.589603199998237,856.395440100001,856.395440100001,None,,858.7078459000004,861.701866899999,864.0069409999996,864.0069409999996,864.0069409999996,864.0069409999996,2.1822916666666665,1.8467021999967983,865.8562258999991,865.8562258999991,865.8562258999991,865.8562258999991,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
罗格,罗格没有管他的朋友。他的朋友,罗格没有管他的朋友这种行为是：,15,goodPhappyE,materials/situations/15.PNG,materials/happyreason/15.PNG,materials/goodpropose/15.PNG,materials/happyending/15.PNG,0,73,73,73,,,,,865.8562258999991,865.8562258999991,space,1.7678580000028887,867.6445999999996,867.6445999999996,space,0.7505696999978682,868.4069864000012,868.4069864000012,space,0.7804534999995667,869.1984765999987,872.2107636000001,874.5047603999992,874.5047603999992,874.5047603999992,874.5047603999992,5.916666666666666,1.4025052999968466,875.9138224999988,875.9138224999988,875.9138224999988,875.9138224999988,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
郑宇,郑宇没有阻止朋友开枪。子弹射中了,郑宇没有阻止朋友开枪这种行为：,26,badPhappyE,materials/situations/26.PNG,materials/happyreason/26.PNG,materials/badpropose/26.PNG,materials/happyending/26.PNG,0,74,74,74,,,,,875.9138224999988,875.9138224999988,space,1.6390116999973543,877.5704933999987,877.5704933999987,space,0.642310000002908,878.2238695999986,878.2238695999986,space,1.600942599998234,879.8321337000016,882.8467681000002,885.1407490999991,885.1407490999991,885.1407490999991,885.1407490999991,2.526041666666667,1.1230063000002701,886.2705170000008,886.2705170000008,886.2705170000008,886.2705170000008,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
赵晨,赵晨鼓励朋友下去游泳。赵晨的朋友在池塘,赵晨鼓励朋友下去游泳这种行为：,25,goodPhappyE,materials/situations/25.PNG,materials/happyreason/25.PNG,materials/goodpropose/25.PNG,materials/happyending/25.PNG,0,75,75,75,,,,,886.2705170000008,886.2705170000008,space,9.613011800000095,895.9023405000007,895.9023405000007,space,0.5385857000001124,896.4553020999992,896.4553020999992,space,0.4311392999989039,896.8987548000005,899.9122716999991,902.204091399999,902.204091399999,902.204091399999,902.204091399999,5.020833333333333,1.8192944999973406,904.0325957999994,904.0325957999994,904.0325957999994,904.0325957999994,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
严浩,严浩没有让乘客系好安全带。飞船开动后，这名乘客,严浩没有让乘客系好安全带这种行为：,45,goodPsadE,materials/situations/45.PNG,materials/sadreason/45.PNG,materials/goodpropose/45.PNG,materials/sadending/45.PNG,0,76,76,76,,,,,904.0325957999994,904.0325957999994,space,2.7126645000025746,906.7574874999991,906.7574874999991,space,0.8974037999978464,907.6731007999988,907.6731007999988,None,,909.9663067000001,912.9856794000007,915.2748042999992,915.2748042999992,915.2748042999992,915.2748042999992,1.8333333333333337,1.200840400000743,916.481352499999,916.481352499999,916.481352499999,916.481352499999,None,,,550583,1,-1,2023-01-10_18h22.35.699,Moral_Emotion_Task,2022.2.4,164.02611951885342,
