name,behave,evaluation,number,cond,situation,reason,propose,ending,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,mouse_4.started,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,key_resp.started,image_2.started,key_resp.keys,key_resp.rt,back.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,predictp.started,mouse_2.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,predictp_2.started,mouse_3.started,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,text.started,predictp_3.started,slider.started,text_2.started,text_3.started,text_4.started,slider.response,slider.rt,text_6.started,text_6.stopped,text_5.started,text_5.stopped,key_resp_6.started,key_resp_6.stopped,key_resp_6.keys,key_resp_2.started,key_resp_2.stopped,image_3.started,image_3.stopped,key_resp_2.keys,predictp_2.stopped,mouse_3.stopped,predictp_3.stopped,text.stopped,key_resp_2.rt,key_resp_6.rt,participant,session,randomization,date,expName,psychopyVersion,frameRate,
陈杰,陈杰离开家去见朋友。警报一直在响，房屋,陈杰离开家去见朋友这种行为：,29,badPsadE,materials/situations/29.PNG,materials/sadreason/29.PNG,materials/badpropose/29.PNG,materials/sadending/29.PNG,0,45,45,45,,,,,,,,,,,,,1531.9167789999997,0.03542800000013813,[-0.014583333333333334],[-0.14097222222222222],[1],[0],[0],[2.526497699999709],1534.4561974000003,0.012031999999635445,[-0.02361111111111111],[-0.13194444444444445],[1],[0],[0],[1.8751390999996147],1536.3444539999996,0.010282100000040373,[-0.02361111111111111],[-0.11527777777777778],[1],[0],[0],[2.119045299999925],1538.5091002000004,1541.4809449999998,1543.7972782000002,1543.7972782000002,1543.7972782000002,1543.7972782000002,1.28125,4.435803800000031,1548.2164396000003,1551.2243587999997,1551.2243587999997,1551.2243587999997,1551.2243587999997,1551.2243587999997,None,1551.2243587999997,1551.2243587999997,1551.2243587999997,1551.2243587999997,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
罗兰,罗兰把蘑菇给朋友吃。罗兰的朋友,罗兰把蘑菇送给朋友吃这种行为是：,6,goodPsadE,materials/situations/6.PNG,materials/sadreason/6.PNG,materials/goodpropose/6.PNG,materials/sadending/6.PNG,0,46,46,46,,,,,,,,,,,,,1551.2243587999997,0.009993099999519472,[0.07708333333333334],[-0.11180555555555556],[1],[0],[0],[2.2472013999995397],1553.4817477000001,0.007945800000015879,[0.07708333333333334],[-0.12013888888888889],[1],[0],[0],[2.0951423999995313],1555.5944017999996,0.014137500000288128,[],[],[],[],[],[],1557.8888960999998,1560.8987078000005,1563.2041414999999,1563.2041414999999,1563.2041414999999,1563.2041414999999,1,4.9022382000002835,1568.1026090999999,1573.1145469999997,1573.1145469999997,1573.1145469999997,1573.1145469999997,1573.1145469999997,None,1573.1145469999997,1573.1145469999997,1573.1145469999997,1573.1145469999997,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
左艳,左艳让孩子坐上缆车。孩子,左艳让孩子坐上缆车这种行为是：,23,goodPhappyE,materials/situations/23.PNG,materials/happyreason/23.PNG,materials/goodpropose/23.PNG,materials/happyending/23.PNG,0,47,47,47,,,,,,,,,,,,,1573.1145469999997,0.010604299999613431,[0.06458333333333334],[-0.09027777777777778],[1],[0],[0],[1.9762430000000677],1575.1013774999997,0.012120499999582535,[0.06458333333333334],[-0.09027777777777778],[1],[0],[0],[1.7306394999995973],1576.8372624999997,0.009549499999593536,[],[],[],[],[],[],1579.1452034999998,1582.1529326000004,1584.4550924,1584.4550924,1584.4550924,1584.4550924,5.197916666666667,1.6208411999996315,1586.0836505000002,1591.1029733999999,1591.1029733999999,1591.1029733999999,1591.1029733999999,1591.1029733999999,None,1591.1029733999999,1591.1029733999999,1591.1029733999999,1591.1029733999999,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
马慧,马慧没有阻止堂兄走进厨房。她的堂兄,马慧没有阻止堂兄进厨房这种行为是：,21,badPsadE,materials/situations/21.PNG,materials/sadreason/21.PNG,materials/badpropose/21.PNG,materials/sadending/21.PNG,0,48,48,48,,,,,,,,,,,,,1591.1029733999999,0.013224299999819777,[-0.0125],[-0.125],[1],[0],[0],[2.0592773999997007],1593.1711067,0.010350300000027346,[-0.0125],[-0.1326388888888889],[1],[0],[0],[1.630543100000068],1594.8151756000002,0.00825630000053934,[-0.020833333333333332],[-0.125],[1],[0],[0],[1.5809325999998691],1596.4025054999997,1599.4048630000002,1601.7224468999998,1601.7224468999998,1601.7224468999998,1601.7224468999998,2.015625,3.490267799999856,1605.2123832000002,1608.2219649000003,1608.2219649000003,1608.2219649000003,1608.2219649000003,1608.2219649000003,None,1608.2219649000003,1608.2219649000003,1608.2219649000003,1608.2219649000003,None,,,,1599.4048630000002,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
刘莎,刘莎把绳索卖给顾客。顾客使用这条绳索攀岩时,刘莎把绳索卖给顾客这种行为：,30,badPhappyE,materials/situations/30.PNG,materials/happyreason/30.PNG,materials/badpropose/30.PNG,materials/happyending/30.PNG,0,49,49,49,,,,,,,,,,,,,1608.2219649000003,0.011902500000360305,[0.1736111111111111],[-0.175],[1],[0],[0],[3.5509808999995585],1611.7798872999997,0.008168399999703979,[0.19027777777777777],[-0.175],[1],[0],[0],[1.8393188999998529],1613.6330362000003,0.008206800000152725,[],[],[],[],[],[],1615.9451482,1618.9324456999998,1621.2497656,1621.2497656,1621.2497656,1621.2497656,1.6927083333333335,3.3019524000001184,1624.5398609999997,1629.5364087000003,1629.5364087000003,,1629.5364087000003,,space,1659.1937876999996,,1659.1937876999996,,s,,,,,20.631183500000134,29.64466559999937,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
孙泽,孙泽买了一袋菠菜给奶奶。他奶奶在晚饭上吃下了这些菠菜后,孙泽买了一袋菠菜给奶奶这种行为：,27,goodPhappyE,materials/situations/27.PNG,materials/happyreason/27.PNG,materials/goodpropose/27.PNG,materials/happyending/27.PNG,0,50,50,50,,,,,,,,,,,,,1679.8529056000002,0.010497200000827434,[0.3215277777777778],[-0.23125],[1],[0],[0],[3.454733800000213],1683.3166490999997,0.009495199999946635,[0.3215277777777778],[-0.23125],[1],[0],[0],[2.7316357999998218],1686.0653131000004,0.012535699999716599,[],[],[],[],[],[],1688.4068991,1691.3745136000002,1693.6775935,1693.6775935,1693.6775935,1693.6775935,2.942708333333333,7.000056500000028,1700.6731998999999,1704.6889416,1704.6889416,1704.6889416,1704.6889416,1704.6889416,None,1704.6889416,1704.6889416,1704.6889416,1704.6889416,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
赵智,赵智默默离开。挥手那人,赵智默默离开这种行为是：,8,badPsadE,materials/situations/8.PNG,materials/sadreason/8.PNG,materials/badpropose/8.PNG,materials/sadending/8.PNG,0,51,51,51,,,,,,,,,,,,,1704.6889416,0.009394300000167277,[-0.13333333333333333],[-0.19791666666666666],[1],[0],[0],[2.1058696999998574],1706.8059359000003,0.01198480000039126,[-0.13333333333333333],[-0.19791666666666666],[1],[0],[0],[1.6706168999999136],1708.4895242999996,0.010958300000311283,[-0.13333333333333333],[-0.19791666666666666],[1],[0],[0],[1.2309404999996332],1709.7329111000004,1712.7345790000004,1715.0403792000002,1715.0403792000002,1715.0403792000002,1715.0403792000002,1.390625,1.9038441000002422,1716.9493553999996,1719.9518245000004,1719.9518245000004,1719.9518245000004,1719.9518245000004,1719.9518245000004,None,1719.9518245000004,1719.9518245000004,1719.9518245000004,1719.9518245000004,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
杨乐,"杨乐跳过这一段铁轨的工作。这段铁轨开始运营,",杨乐跳过这一段铁轨工作这种行为是：,17,badPhappyE,materials/situations/17.PNG,materials/happyreason/17.PNG,materials/badpropose/17.PNG,materials/happyending/17.PNG,0,52,52,52,,,,,,,,,,,,,1719.9518245000004,0.008065999999416817,[-0.08333333333333333],[-0.21041666666666667],[1],[0],[0],[2.3180641999997533],1722.282146,0.013618799999676412,[-0.08333333333333333],[-0.21041666666666667],[1],[0],[0],[1.535515800000212],1723.8311998000004,0.009754900000189082,[-0.08333333333333333],[-0.21041666666666667],[1],[0],[0],[2.250346800000443],1726.0825085000001,1729.0849661999996,1731.3993918,1731.3993918,1731.3993918,1731.3993918,1.7864583333333335,2.951432900000327,1734.3504374999998,1740.3580450000004,1740.3580450000004,1740.3580450000004,1740.3580450000004,1740.3580450000004,None,1740.3580450000004,1740.3580450000004,1740.3580450000004,1740.3580450000004,None,,,1731.3993918,1729.0849661999996,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
赵晨,赵晨鼓励朋友下去游泳。赵晨的朋友在池塘,赵晨鼓励朋友下去游泳这种行为：,25,badPsadE,materials/situations/25.PNG,materials/sadreason/25.PNG,materials/badpropose/25.PNG,materials/sadending/25.PNG,0,53,53,53,,,,,,,,,,,,,1740.3580450000004,0.010711899999478192,[-0.24791666666666667],[-0.13472222222222222],[1],[0],[0],[2.5057817999995677],1742.8837225000002,0.012880400000540249,[-0.23194444444444445],[-0.13472222222222222],[1],[0],[0],[3.3467516000000614],1746.2377502000004,0.010714899999584304,[],[],[],[],[],[],1748.5324858999998,1751.5428430999996,1753.8438717000004,1753.8438717000004,1753.8438717000004,1753.8438717000004,1.0885416666666665,2.2213110000002416,1756.0712466,1760.0872660999999,1760.0872660999999,1760.0872660999999,1760.0872660999999,1760.0872660999999,None,1760.0872660999999,1760.0872660999999,1760.0872660999999,1760.0872660999999,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
丁怡,丁怡让邻居下海游泳。邻居,丁怡让邻居去海里游泳这种行为是：,3,badPhappyE,materials/situations/3.PNG,materials/happyreason/3.PNG,materials/badpropose/3.PNG,materials/happyending/3.PNG,0,54,54,54,,,,,,,,,,,,,1760.0872660999999,0.010802199999488948,[-0.013194444444444444],[-0.12638888888888888],[1],[0],[0],[1.6892341000002489],1761.7902194000003,0.013680600000043341,[-0.05625],[-0.14305555555555555],[1],[0],[0],[1.7893770999999106],1763.5910388999996,0.007457199999407749,[-0.05625],[-0.14305555555555555],[1],[0],[0],[1.5515227000005325],1765.1496965000001,1768.1563118,1770.4575811,1770.4575811,1770.4575811,1770.4575811,1.8645833333333333,2.77811550000024,1773.2353478,1778.2420900000002,1778.2420900000002,1778.2420900000002,1778.2420900000002,1778.2420900000002,None,1778.2420900000002,1778.2420900000002,1778.2420900000002,1778.2420900000002,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
马超,马超继续读着报纸。孩子,马超继续读着报纸这种行为：,44,badPsadE,materials/situations/44.PNG,materials/sadreason/44.PNG,materials/badpropose/44.PNG,materials/sadending/44.PNG,0,55,55,55,,,,,,,,,,,,,1778.2420900000002,0.010864400000173191,[-0.2923611111111111],[-0.16180555555555556],[1],[0],[0],[2.299583700000767],1780.5765485999996,0.0319934999997713,[-0.28402777777777777],[-0.13541666666666666],[1],[0],[0],[2.421568499999921],1783.0083423,0.009701599999971222,[],[],[],[],[],[],1785.3062894,1788.3184459,1790.6133267,1790.6133267,1790.6133267,1790.6133267,1.421875,2.3515937999991365,1792.9735543000002,1795.9769121000004,1795.9769121000004,1795.9769121000004,1795.9769121000004,1795.9769121000004,None,1795.9769121000004,1795.9769121000004,1795.9769121000004,1795.9769121000004,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
郑宇,郑宇没有阻止朋友开枪。子弹射中了,郑宇没有阻止朋友开枪这种行为：,26,badPhappyE,materials/situations/26.PNG,materials/happyreason/26.PNG,materials/badpropose/26.PNG,materials/happyending/26.PNG,0,56,56,56,,,,,,,,,,,,,1795.9769121000004,0.010704000000259839,[-0.16805555555555557],[-0.1597222222222222],[1],[0],[0],[1.7746138000002247],1797.7627736,0.010812999999870954,[-0.17569444444444443],[-0.1597222222222222],[1],[0],[0],[1.6654117000007318],1799.4377195000002,0.008378099999390543,[],[],[],[],[],[],1801.7312662,1804.7375544000001,1807.0385640999998,1807.0385640999998,1807.0385640999998,1807.0385640999998,5.223958333333334,3.1456170000001293,1810.1919009999997,1814.2013977000001,1814.2013977000001,1814.2013977000001,1814.2013977000001,1814.2013977000001,None,1814.2013977000001,1814.2013977000001,1814.2013977000001,1814.2013977000001,None,,,1807.0385640999998,1804.7375544000001,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
李浩,李浩不理会侄子胃疼。他的侄子很快就,李浩不理会侄子胃疼这种行为：,31,goodPhappyE,materials/situations/31.PNG,materials/happyreason/31.PNG,materials/goodpropose/31.PNG,materials/happyending/31.PNG,0,57,57,57,,,,,,,,,,,,,1814.2013977000001,0.01215649999994639,[0.018055555555555554],[-0.19791666666666666],[1],[0],[0],[1.830354400000033],1816.0496742,0.013900099999773374,[0.018055555555555554],[-0.19791666666666666],[1],[0],[0],[2.6139100999998846],1818.6710974000002,0.008104599999569473,[0.018055555555555554],[-0.19791666666666666],[1],[0],[0],[1.9255008999998608],1820.6009462999996,1823.6090676999997,1825.9262136000002,1825.9262136000002,1825.9262136000002,1825.9262136000002,2.5,2.132706800000051,1828.0573760000002,1834.0729673,1834.0729673,1834.0729673,1834.0729673,1834.0729673,None,1834.0729673,1834.0729673,1834.0729673,1834.0729673,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
孙泽,孙泽买了一袋菠菜给奶奶。他奶奶在晚饭上吃下了这些菠菜后,孙泽买了一袋菠菜给奶奶这种行为：,27,goodPsadE,materials/situations/27.PNG,materials/sadreason/27.PNG,materials/goodpropose/27.PNG,materials/sadending/27.PNG,0,58,58,58,,,,,,,,,,,,,1834.0729673,0.009995800000069721,[0.08611111111111111],[-0.11666666666666667],[1],[0],[0],[3.0347475999997187],1837.1177054000004,0.00888570000006439,[0.07847222222222222],[-0.11666666666666667],[1],[0],[0],[3.0610485999995944],1840.1862285000002,0.008210500000132015,[],[],[],[],[],[],1842.4916111999996,1845.4986986,1847.7995297000002,1847.7995297000002,1847.7995297000002,1847.7995297000002,1.4635416666666665,3.514606400000048,1851.3180102000001,1856.3286623999998,1856.3286623999998,1856.3286623999998,1856.3286623999998,1856.3286623999998,None,1856.3286623999998,1856.3286623999998,1856.3286623999998,1856.3286623999998,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
刘莎,刘莎把绳索卖给顾客。顾客使用这条绳索攀岩时,刘莎把绳索卖给顾客这种行为：,30,goodPsadE,materials/situations/30.PNG,materials/sadreason/30.PNG,materials/goodpropose/30.PNG,materials/sadending/30.PNG,0,59,59,59,,,,,,,,,,,,,1856.3286623999998,0.013831499999469088,[-0.07847222222222222],[-0.024305555555555556],[1],[0],[0],[2.207924099999218],1858.5487381999997,0.013535099999899103,[-0.09583333333333334],[-0.006944444444444444],[1],[0],[0],[2.5396780999999464],1861.1021326000005,0.0140425999998115,[],[],[],[],[],[],1863.3946602,1866.4050091000004,1868.7070079,1868.7070079,1868.7070079,1868.7070079,1.7447916666666665,4.011966500000199,1872.7270873000002,1878.7370026000003,1878.7370026000003,1878.7370026000003,1878.7370026000003,1878.7370026000003,None,1878.7370026000003,1878.7370026000003,1878.7370026000003,1878.7370026000003,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
王丽,王丽戴橡胶手套检查病人。病人,王丽戴橡胶手套检查病人这种行为是：,7,badPsadE,materials/situations/7.PNG,materials/sadreason/7.PNG,materials/badpropose/7.PNG,materials/sadending/7.PNG,0,60,60,60,,,,,,,,,,,,,1878.7370026000003,0.011287099999208294,[-0.13680555555555557],[-0.13333333333333333],[1],[0],[0],[2.0884226999996827],1880.8361363999998,0.009006299999782641,[-0.14444444444444443],[-0.13333333333333333],[1],[0],[0],[2.0667049000003317],1882.9191369000005,0.009953299999324372,[],[],[],[],[],[],1885.2059543999999,1888.2127022,1890.5193372999997,1890.5193372999997,1890.5193372999997,1890.5193372999997,1,3.2343776000006983,1893.7509875,1897.7568692,1897.7568692,1897.7568692,1897.7568692,1897.7568692,None,1897.7568692,1897.7568692,1897.7568692,1897.7568692,None,,,,1888.2127022,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
程峰,程峰没有提醒客户。客户继续使用这台电脑,程峰没有提醒客户这种行为：,48,goodPhappyE,materials/situations/48.PNG,materials/happyreason/48.PNG,materials/goodpropose/48.PNG,materials/happyending/48.PNG,0,61,61,61,,,,,,,,,,,,,1897.7568692,0.012422800000422285,[-0.2916666666666667],[-0.1423611111111111],[1],[0],[0],[2.149184900000364],1899.9185835000003,0.009407800000190036,[-0.2916666666666667],[-0.1423611111111111],[1],[0],[0],[2.102640000000065],1902.0315167000003,0.012828699999772653,[],[],[],[],[],[],1904.3347003000003,1907.3370562000005,1909.6400085999999,1909.6400085999999,1909.6400085999999,1909.6400085999999,3.229166666666667,1.7810373999991498,1911.4278477000003,1917.4405749000002,1917.4405749000002,1917.4405749000002,1917.4405749000002,1917.4405749000002,None,1917.4405749000002,1917.4405749000002,1917.4405749000002,1917.4405749000002,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
马慧,马慧没有阻止堂兄走进厨房。她的堂兄,马慧没有阻止堂兄进厨房这种行为是：,21,badPhappyE,materials/situations/21.PNG,materials/happyreason/21.PNG,materials/badpropose/21.PNG,materials/happyending/21.PNG,0,62,62,62,,,,,,,,,,,,,1917.4405749000002,0.01075200000013865,[-0.11041666666666666],[-0.16319444444444445],[1],[0],[0],[2.4245727999996234],1919.8759973,0.009276700000555138,[-0.11041666666666666],[-0.17916666666666667],[1],[0],[0],[2.611952499999461],1922.5004881999998,0.011510299999827112,[-0.11041666666666666],[-0.17916666666666667],[1],[0],[0],[2.286316199999419],1924.7919989999996,1927.8038406,1930.1071969,1930.1071969,1930.1071969,1930.1071969,2.4895833333333335,1.5912883000000875,1931.694376,1936.7090320000002,1936.7090320000002,1936.7090320000002,1936.7090320000002,1936.7090320000002,None,1936.7090320000002,1936.7090320000002,1936.7090320000002,1936.7090320000002,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
胡梅,胡梅把新降落伞给顾客。顾客使用这把降落伞时,胡梅把新降落伞给顾客这种行为：,38,badPsadE,materials/situations/38.PNG,materials/sadreason/38.PNG,materials/badpropose/38.PNG,materials/sadending/38.PNG,0,63,63,63,,,,,,,,,,,,,1936.7090320000002,0.008718099999896367,[-0.20208333333333334],[-0.18888888888888888],[1],[0],[0],[2.1035783999996056],1938.8243079,0.012343399999735993,[-0.20208333333333334],[-0.18888888888888888],[1],[0],[0],[1.935791099999733],1940.7734839,0.008710699999937788,[],[],[],[],[],[],1943.0663054000001,1946.0717577,1948.3758433999997,1948.3758433999997,1948.3758433999997,1948.3758433999997,1.7187500000000004,1.564955099999679,1949.9485572999997,1953.9536501999996,1953.9536501999996,1953.9536501999996,1953.9536501999996,1953.9536501999996,None,1953.9536501999996,1953.9536501999996,1953.9536501999996,1953.9536501999996,None,,,,1946.0717577,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
罗兰,罗兰把蘑菇给朋友吃。罗兰的朋友,罗兰把蘑菇送给朋友吃这种行为是：,6,badPsadE,materials/situations/6.PNG,materials/sadreason/6.PNG,materials/badpropose/6.PNG,materials/sadending/6.PNG,0,64,64,64,,,,,,,,,,,,,1953.9536501999996,0.008900400000129594,[-0.30416666666666664],[-0.18888888888888888],[1],[0],[0],[2.893403200000648],1956.8568505999997,0.009043399999427493,[-0.30416666666666664],[-0.18888888888888888],[1],[0],[0],[1.4339502999991964],1958.3023031999996,0.007874799999626703,[-0.32916666666666666],[-0.18958333333333333],[1],[0],[0],[1.3356252999992648],1959.640941,1962.6545979999996,1964.9527454000004,1964.9527454000004,1964.9527454000004,1964.9527454000004,1.1302083333333335,4.280174600000464,1969.2318060000002,1972.2385288,1972.2385288,1972.2385288,1972.2385288,1972.2385288,None,1972.2385288,1972.2385288,1972.2385288,1972.2385288,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
李贝,李贝把这些肉给孩子们吃。孩子们,李贝把这些肉给孩子们吃这种行为是：,14,badPhappyE,materials/situations/14.PNG,materials/happyreason/14.PNG,materials/badpropose/14.PNG,materials/happyending/14.PNG,0,65,65,65,,,,,,,,,,,,,1972.2385288,0.00860610000017914,[-0.06736111111111111],[-0.125],[1],[0],[0],[1.9068483000000924],1974.1563757999998,0.009833600000092702,[0.001388888888888889],[-0.06388888888888888],[1],[0],[0],[2.421943800000008],1976.5914960000005,0.010120100000676757,[],[],[],[],[],[],1978.8933607000004,1981.8916452999997,1984.2057399,1984.2057399,1984.2057399,1984.2057399,1.9166666666666667,2.2306188000002294,1986.4630363,1989.4757092000004,1989.4757092000004,1989.4757092000004,1989.4757092000004,1989.4757092000004,None,1989.4757092000004,1989.4757092000004,1989.4757092000004,1989.4757092000004,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
马超,马超继续读着报纸。孩子,马超继续读着报纸这种行为：,44,badPhappyE,materials/situations/44.PNG,materials/happyreason/44.PNG,materials/badpropose/44.PNG,materials/happyending/44.PNG,0,66,66,66,,,,,,,,,,,,,1989.4757092000004,0.010593799999696785,[-0.26875],[-0.20208333333333334],[1],[0],[0],[3.3207368000003044],1992.8092780000002,0.012578299999404408,[-0.26944444444444443],[-0.20208333333333334],[1],[0],[0],[3.421579400000155],1996.2428384999998,0.008805000000393193,[],[],[],[],[],[],1998.5467139999996,2001.5422039999999,2003.8454693999997,2003.8454693999997,2003.8454693999997,2003.8454693999997,2.854166666666667,1.96392939999987,2005.8175196999996,2008.8237210000002,2008.8237210000002,2008.8237210000002,2008.8237210000002,2008.8237210000002,None,2008.8237210000002,2008.8237210000002,2008.8237210000002,2008.8237210000002,None,,,2003.8454693999997,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
郑宇,郑宇没有阻止朋友开枪。子弹射中了,郑宇没有阻止朋友开枪这种行为：,26,goodPsadE,materials/situations/26.PNG,materials/sadreason/26.PNG,materials/goodpropose/26.PNG,materials/sadending/26.PNG,0,67,67,67,,,,,,,,,,,,,2008.8237210000002,0.010534699999880104,[-0.16180555555555556],[-0.12708333333333333],[1],[0],[0],[2.6266000999994503],2011.4649882999997,0.014566299999387411,[-0.09930555555555555],[-0.23125],[1],[0],[0],[4.07847110000057],2015.5543122000004,0.009738699999616074,[],[],[],[],[],[],2017.8516562999998,2020.8543832999999,2023.1571896,2023.1571896,2023.1571896,2023.1571896,1.9010416666666665,4.491946000000098,2027.6629748999999,2030.6728439000003,2030.6728439000003,2030.6728439000003,2030.6728439000003,2030.6728439000003,None,2030.6728439000003,2030.6728439000003,2030.6728439000003,2030.6728439000003,None,,,,2020.8543832999999,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
韩珍,韩珍悄悄走开。小孩,韩珍悄悄走开这种行为是：,5,badPsadE,materials/situations/5.PNG,materials/sadreason/5.PNG,materials/badpropose/5.PNG,materials/sadending/5.PNG,0,68,68,68,,,,,,,,,,,,,2030.6728439000003,0.008392200000344019,[-0.15833333333333333],[-0.19583333333333333],[1],[0],[0],[2.419412000000193],2033.1054651999998,0.008417099999860511,[-0.17569444444444443],[-0.15416666666666667],[1],[0],[0],[2.3146460999996634],2035.4334664000003,0.013294499999574327,[],[],[],[],[],[],2037.7397956,2040.7411765000002,2043.0344277,2043.0344277,2043.0344277,2043.0344277,2.3020833333333335,2.5004971999996997,2045.5424082000004,2050.5579327,2050.5579327,2050.5579327,2050.5579327,2050.5579327,None,2050.5579327,2050.5579327,2050.5579327,2050.5579327,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
何伟,何伟让客人进入实验室。客人,何伟让客人进入实验室这种行为：,2,badPhappyE,materials/situations/2.PNG,materials/happyreason/2.PNG,materials/badpropose/2.PNG,materials/happyending/2.PNG,0,69,69,69,,,,,,,,,,,,,2050.5579327,0.010052499999801512,[0.049305555555555554],[-0.1284722222222222],[1],[0],[0],[2.8203448000003846],2053.3961311,0.0144758999995247,[0.049305555555555554],[-0.1284722222222222],[1],[0],[0],[2.0943422000000282],2055.5014297000002,0.007984900000337802,[],[],[],[],[],[],2057.8087357,2060.8081779999998,2063.1117479,2063.1117479,2063.1117479,2063.1117479,2.7760416666666665,3.0781419999993886,2066.1984077,2072.2110877,2072.2110877,2072.2110877,2072.2110877,2072.2110877,None,2072.2110877,2072.2110877,2072.2110877,2072.2110877,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
陈杰,陈杰离开家去见朋友。警报一直在响，房屋,陈杰离开家去见朋友这种行为：,29,goodPhappyE,materials/situations/29.PNG,materials/happyreason/29.PNG,materials/goodpropose/29.PNG,materials/happyending/29.PNG,0,70,70,70,,,,,,,,,,,,,2072.2110877,0.011860300000080315,[-0.16319444444444445],[-0.1909722222222222],[1],[0],[0],[2.884892599999148],2075.1109266999997,0.013427599999886297,[-0.16319444444444445],[-0.18333333333333332],[1],[0],[0],[2.9049661999997625],2078.0290966,0.01070759999947768,[],[],[],[],[],[],2080.3338896,2083.3386432,2085.6363233999996,2085.6363233999996,2085.6363233999996,2085.6363233999996,2.8177083333333335,4.883290099999613,2090.5186038999996,2093.52234,2093.52234,2093.52234,2093.52234,2093.52234,None,2093.52234,2093.52234,2093.52234,2093.52234,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
刘芸,刘芸喂侄女米粉。小女孩吃下米粉后,刘芸喂侄女米粉这种行为：,36,badPhappyE,materials/situations/36.PNG,materials/happyreason/36.PNG,materials/badpropose/36.PNG,materials/happyending/36.PNG,0,71,71,71,,,,,,,,,,,,,2093.52234,0.01124820000040927,[-0.15694444444444444],[-0.22430555555555556],[1],[0],[0],[2.7409137000004193],2096.2776018,0.01397499999984575,[-0.16527777777777777],[-0.22430555555555556],[1],[0],[0],[2.420462199999747],2098.7106842999997,0.012949500000104308,[],[],[],[],[],[],2101.053708,2104.0241817,2106.3311887000004,2106.3311887000004,2106.3311887000004,2106.3311887000004,1.348958333333333,3.0274663000000146,2109.3558764000004,2115.3581981,2115.3581981,2115.3581981,2115.3581981,2115.3581981,None,2115.3581981,2115.3581981,2115.3581981,2115.3581981,None,,,,,,,101,1,-1,2023-02-20_10h13.31.440,Moral_Emotion_Task,2022.2.4,None,
